#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
CAJQMK010000074.1    -                Sodium     RF03071         cm  1        55     2305     2266    -      no    1     0.2  0.1  25.2  330.0   !   uncultured Flavobacteriaceae bacterium isolate 0.2_20180529_Bin_94_sub_1 genome assembly, contig: c_000000004325, whole genome shotgun sequence                       
JACCXL010000273.1    -                Sodium     RF03071         cm  1        55     1035     997     -      no    1     0.54 0.0  25.2  330.0   !   Chthoniobacterales bacterium isolate MGR_bin177 SD2897-2912_k127_6743226, whole genome shotgun sequence                                                               
JAFZKD010000060.1    -                Sodium     RF03071         cm  1        55     3089     3139    +      no    1     0.41 0.0  25.2  330.0   !   Muribaculaceae bacterium isolate RGIG7840 Water_buffalos_Reticulum-4__c503628, whole genome shotgun sequence                                                          
NZ_CP039121.1        -                Sodium     RF03071         cm  1        55     775188   775235  +      no    1     0.48 0.0  25.2  340.0   !   Lactiplantibacillus plantarum strain DSM 20174 chromosome, complete genome                                                                                            
JAGXSZ010000013.1    -                Sodium     RF03071         cm  1        55     25025    25067   +      no    1     0.44 0.0  25.2  340.0   !   Actinobacteria bacterium isolate CROMO_BS_222_8 c_000000423199, whole genome shotgun sequence                                                                         
NZ_JUGI01000004.1    -                Sodium     RF03071         cm  1        55     72235    72284   +      no    1     0.46 0.0  25.2  340.0   !   Chryseobacterium sp. YR459 EW75DRAFT_scaffold00013.13_C, whole genome shotgun sequence                                                                                
RECH01000302.1       -                Sodium     RF03071         cm  1        55     3453     3418    -      no    1     0.44 0.0  25.2  340.0   !   Leptolyngbya sp. DLM2.Bin15 NODE_605_length_49126_cov_11.7902, whole genome shotgun sequence                                                                          
JAAYSL010000080.1    -                Sodium     RF03071         cm  1        55     10747    10688   -      no    1     0.55 0.0  25.2  340.0   !   Firmicutes bacterium isolate AS23ysBPME_338 51090_AS23, whole genome shotgun sequence                                                                                 
NZ_FRDN01000006.1    -                Sodium     RF03071         cm  1        55     313631   313562  -      no    1     0.4  0.0  25.2  340.0   !   Desulfitobacterium chlororespirans DSM 11544, whole genome shotgun sequence                                                                                           
JAFYYE010000384.1    -                Sodium     RF03071         cm  1        55     13585    13541   -      no    1     0.29 0.0  25.2  340.0   !   Pseudobutyrivibrio sp. isolate RGIG7529 Water_buffalos_Omasum-1__c546205, whole genome shotgun sequence                                                               
SYDV01000400.1       -                Sodium     RF03071         cm  1        55     2237     2285    +      no    1     0.33 0.0  25.2  340.0   !   Planctomycetia bacterium isolate F1-60-MAGs021 F1-60__c494392, whole genome shotgun sequence                                                                          
JAFGDV010000031.1    -                Sodium     RF03071         cm  1        55     39632    39669   +      no    1     0.5  0.0  25.2  340.0   !   Candidatus Altiarchaeota archaeon isolate Zod_Metabat.1191 k87_10219073, whole genome shotgun sequence                                                                
NZ_WOTH01000007.1    -                Sodium     RF03071         cm  1        55     74498    74552   +      no    1     0.65 0.0  25.2  340.0   !   Acetobacter estunensis strain LMG 1626 contig00007, whole genome shotgun sequence                                                                                     
NZ_PYGF01000005.1    -                Sodium     RF03071         cm  1        55     187265   187314  +      no    1     0.34 0.0  25.2  340.0   !   Cecembia rubra strain DSM 28057 Ga0181025_105, whole genome shotgun sequence                                                                                          
NZ_JACCFZ010000001.1 -                Sodium     RF03071         cm  1        55     3585940  3586008 +      no    1     0.38 0.0  25.2  340.0   !   Chryseobacterium sp. H1D6C Ga0417138_01, whole genome shotgun sequence                                                                                                
NZ_OEZH01000076.1    -                Sodium     RF03071         cm  1        55     3180     3237    +      no    1     0.33 0.0  25.1  340.0   !   Clostridioides difficile strain 173070 isolate 173070, whole genome shotgun sequence                                                                                  
JAAFKG010000032.1    -                Sodium     RF03071         cm  1        55     11261    11303   +      no    1     0.42 0.0  25.1  350.0   !   Microcoleus sp. bin48.metabat.b7b8b9.023 WN_Microcoleus_1_scaffold_32, whole genome shotgun sequence                                                                  
NZ_JTDV01000001.1    -                Sodium     RF03071         cm  1        55     448452   448502  +      no    1     0.37 0.0  25.1  350.0   !   Tamlana nanhaiensis strain FHC16 contig1, whole genome shotgun sequence                                                                                               
NZ_CP048031.1        -                Sodium     RF03071         cm  1        55     4813927  4813966 +      no    1     0.43 0.0  25.1  350.0   !   Shewanella sp. Arc9-LZ chromosome, complete genome                                                                                                                    
NZ_KV757789.1        -                Sodium     RF03071         cm  1        55     2784     2739    -      no    1     0.48 0.0  25.1  350.0   !   Nostoc sp. KVJ20 contig_253, whole genome shotgun sequence                                                                                                            
PLBW01000168.1       -                Sodium     RF03071         cm  1        55     6742     6693    -      no    1     0.46 0.0  25.1  350.0   !   Acidobacteriaceae bacterium isolate palsa_254 73.20111000_P3M.39_contig_4309, whole genome shotgun sequence                                                           
WTIY01000023.1       -                Sodium     RF03071         cm  1        55     3192     3140    -      no    1     0.36 0.0  25.1  350.0   !   Flavobacteriales bacterium isolate PL36326bin_18 NODE_8624_length_4145_cov_4.380685, whole genome shotgun sequence                                                    
JAFQCH010000023.1    -                Sodium     RF03071         cm  1        55     288558   288500  -      no    1     0.47 0.0  25.1  350.0   !   Clostridia bacterium isolate RGIG1689 Goat_Cecum-2__c472, whole genome shotgun sequence                                                                               
NZ_CP027762.1        -                Sodium     RF03071         cm  1        55     513057   513101  +      no    1     0.62 0.0  25.1  350.0   !   Pseudomonas sp. LBUM920 chromosome, complete genome                                                                                                                   
JAABSJ010000020.1    -                Sodium     RF03071         cm  1        55     41690    41749   +      no    1     0.53 0.0  25.1  350.0   !   Oscillatoria sp. isolate S11.Bin022 Scaffold_20, whole genome shotgun sequence                                                                                        
NZ_BMRY01000007.1    -                Sodium     RF03071         cm  1        55     183330   183377  +      no    1     0.67 0.0  25.1  360.0   !   Streptomyces parvus strain JCM 4069 sequence07, whole genome shotgun sequence                                                                                         
JADKAS010000002.1    -                Sodium     RF03071         cm  1        55     16081    16027   -      no    1     0.27 0.5  25.1  360.0   !   Saprospiraceae bacterium isolate Mari_18-Q3-R65-66_BATAC.305 tig00002580-10-4276720, whole genome shotgun sequence                                                    
JAFVPU010000168.1    -                Sodium     RF03071         cm  1        55     11124    11171   +      no    1     0.27 0.0  25.1  360.0   !   Clostridia bacterium isolate RGIG5284 Sheep_Colon-2__c749592, whole genome shotgun sequence                                                                           
WRHF01000010.1       -                Sodium     RF03071         cm  1        55     15716    15667   -      no    1     0.66 0.0  25.1  360.0   !   MAG: Clostridiales bacterium isolate Nt197P3bin103 Ga0082212_10002093, whole genome shotgun sequence                                                                  
JAFGOR010000083.1    -                Sodium     RF03071         cm  1        55     28057    28011   -      no    1     0.4  0.0  25.1  360.0   !   Bacteroidales bacterium isolate Zod_Metabat.64 k87_2882519, whole genome shotgun sequence                                                                             
NZ_RHOD01000008.1    -                Sodium     RF03071         cm  1        55     20285    20346   +      no    1     0.6  0.0  25.1  360.0   !   Levilactobacillus lindianensis strain 220-4 contig8, whole genome shotgun sequence                                                                                    
JAAUQO010000162.1    -                Sodium     RF03071         cm  1        55     4784     4730    -      no    1     0.47 0.1  25.1  360.0   !   Oscillochloris sp. isolate RM1_1_4 NODE_1127_length_14126_cov_4.332167, whole genome shotgun sequence                                                                 
WRAD01000001.1       -                Sodium     RF03071         cm  1        55     23952    24002   +      no    1     0.31 0.0  25.0  370.0   !   Firmicutes bacterium isolate Lab288P1bin142 Ga0131853_10000165, whole genome shotgun sequence                                                                         
DGQP01000016.1       -                Sodium     RF03071         cm  1        55     67744    67702   -      no    1     0.23 0.0  25.0  370.0   !   TPA_asm: Chitinophagaceae bacterium UBA4411 UBA4411_contig_136, whole genome shotgun sequence                                                                         
ABVV01000001.1       -                Sodium     RF03071         cm  1        55     663113   663162  +      no    1     0.34 0.0  25.0  370.0   !   Flavobacteria bacterium MS024-2A ctg71, whole genome shotgun sequence                                                                                                 
PTLN01000039.1       -                Sodium     RF03071         cm  1        55     4290     4332    +      no    1     0.23 0.1  25.0  370.0   !   Alphaproteobacteria bacterium MarineAlpha2_Bin1 CFH01_39, whole genome shotgun sequence                                                                               
NC_005861.2          -                Sodium     RF03071         cm  1        55     405964   406027  +      no    1     0.31 0.0  25.0  370.0   !   Candidatus Protochlamydia amoebophila UWE25, complete sequence                                                                                                        
NZ_BACQ01000052.1    -                Sodium     RF03071         cm  1        55     23512    23471   -      no    1     0.5  0.0  25.0  370.0   !   Lactobacillus zeae DSM 20178 = KCTC 3804, whole genome shotgun sequence                                                                                               
NZ_MSSM01000011.1    -                Sodium     RF03071         cm  1        55     37239    37280   +      no    1     0.5  0.0  25.0  370.0   !   Lacticaseibacillus chiayiensis strain NCYUAS rawlib.basecaller_c11, whole genome shotgun sequence                                                                     
UQDH01000004.1       -                Sodium     RF03071         cm  1        55     128389   128328  -      no    1     0.48 0.0  25.0  370.0   !   uncultured Phyllobacterium sp. isolate UMGS170 genome assembly, contig: NODE_30_length_183094_cov_5.724650, whole genome shotgun sequence                             
SVOW01000003.1       -                Sodium     RF03071         cm  1        55     47013    46947   -      no    1     0.42 0.0  25.0  380.0   !   Oscillospiraceae bacterium isolate SIG575 NODE_202_length_211241_cov_6.074694, whole genome shotgun sequence                                                          
CAJTDD010000002.1    -                Sodium     RF03071         cm  1        55     321490   321445  -      no    1     0.35 0.0  25.0  380.0   !   Lachnospiraceae bacterium isolate B50_50_CF_H genome assembly, contig: MGBC000111.2, whole genome shotgun sequence                                                    
PMIF01000286.1       -                Sodium     RF03071         cm  1        55     409      451     +      no    1     0.58 0.0  25.0  380.0   !   Rhodocyclaceae bacterium isolate fen_1000 73.20120600_E3D.84_contig_51452, whole genome shotgun sequence                                                              
JAGBJQ010000043.1    -                Sodium     RF03071         cm  1        55     12964    12920   -      no    1     0.36 1.2  25.0  380.0   !   Campylobacter sp. isolate RGIG9179 Water_deer_Reticulum.Co__c222927, whole genome shotgun sequence                                                                    
NZ_FUYH01000001.1    -                Sodium     RF03071         cm  1        55     141958   141915  -      no    1     0.25 0.0  25.0  380.0   !   Caloramator quimbayensis strain USBA 833, whole genome shotgun sequence                                                                                               
JAFGQK010000267.1    -                Sodium     RF03071         cm  1        55     19303    19336   +      no    1     0.29 0.0  25.0  380.0   !   Spirochaetales bacterium isolate Zod_Metabat.749 k87_9057397, whole genome shotgun sequence                                                                           
SLTK01000009.1       -                Sodium     RF03071         cm  1        55     655753   655797  +      no    1     0.44 0.0  25.0  380.0   !   Chloroflexi bacterium isolate 1MN72D_53_20 NODE_2_length_1040014_cov_10_4693, whole genome shotgun sequence                                                           
SHZY01000033.1       -                Sodium     RF03071         cm  1        55     41873    41825   -      no    1     0.47 0.0  25.0  380.0   !   Gemmataceae bacterium isolate Baikal-deep-G160 BACOMB-C3187, whole genome shotgun sequence                                                                            
RFPR01000022.1       -                Sodium     RF03071         cm  1        55     12814    12767   -      no    1     0.42 0.0  25.0  380.0   !   Proteobacteria bacterium isolate WB4_3_0938 contig_100_21, whole genome shotgun sequence                                                                              
PKTL01000063.1       -                Sodium     RF03071         cm  1        55     15671    15627   -      no    1     0.24 0.1  25.0  380.0   !   Candidatus Woesearchaeota archaeon isolate BM511 sc_981, whole genome shotgun sequence                                                                                
NZ_JACJON010000076.1 -                Sodium     RF03071         cm  1        55     11728    11677   -      no    1     0.46 0.0  24.9  390.0   !   Microcoleus sp. FACHB-831 contig76, whole genome shotgun sequence                                                                                                     
NZ_CADEAK010000007.1 -                Sodium     RF03071         cm  1        55     25976    26009   +      no    1     0.35 0.0  24.9  390.0   !   Bartonella vinsonii subsp. berkhoffii ATCC 51672 strain CIP 104960, whole genome shotgun sequence                                                                     
JAATGB010000125.1    -                Sodium     RF03071         cm  1        55     1374     1331    -      no    1     0.61 0.0  24.9  390.0   !   Lactobacillales bacterium isolate bin_276 k141_15591900, whole genome shotgun sequence                                                                                
NZ_FXTP01000004.1    -                Sodium     RF03071         cm  1        55     59633    59573   -      no    1     0.34 0.0  24.9  390.0   !   Gracilimonas mengyeensis strain DSM 21985, whole genome shotgun sequence                                                                                              
NZ_FMUV01000006.1    -                Sodium     RF03071         cm  1        55     52304    52339   +      no    1     0.47 0.0  24.9  390.0   !   Ruminococcus bromii strain YE282, whole genome shotgun sequence                                                                                                       
DHJG01000019.1       -                Sodium     RF03071         cm  1        55     19523    19477   -      no    1     0.49 0.0  24.9  390.0   !   MAG TPA_asm: Desulfosporosinus sp. UBA4726 UBA4726_contig_1033, whole genome shotgun sequence                                                                         
NZ_WMZH01000004.1    -                Sodium     RF03071         cm  1        55     105552   105503  -      no    1     0.28 0.0  24.9  390.0   !   Streptococcus parasanguinis strain BIOML-A3 scaffold4_size114808, whole genome shotgun sequence                                                                       
NZ_JACYFJ010000006.1 -                Sodium     RF03071         cm  1        55     92042    92001   -      no    1     0.26 0.0  24.9  390.0   !   Euzebyella saccharophila strain 7SM30 NODE_6_length_199170_cov_91.1047, whole genome shotgun sequence                                                                 
OMYT01000013.1       -                Sodium     RF03071         cm  1        55     31983    32065   +      no    1     0.54 0.1  24.9  400.0   !   uncultured Clostridiales bacterium isolate RUG095 genome assembly, contig: scaffold_152, whole genome shotgun sequence                                                
JAGOTX010000005.1    -                Sodium     RF03071         cm  1        55     13959    13900   -      no    1     0.32 0.0  24.9  400.0   !   Proteobacteria bacterium isolate Gw_Eff_bin_451 Gw_Eff_2902_length_29844_cov_6.366625, whole genome shotgun sequence                                                  
QIGK01000058.1       -                Sodium     RF03071         cm  1        55     9439     9387    -      no    1     0.55 0.0  24.9  400.0   !   Rhodobacterales bacterium isolate SZUA-151 Ga0063293_10002781, whole genome shotgun sequence                                                                          
NZ_JAAXCQ010000010.1 -                Sodium     RF03071         cm  1        55     138689   138742  +      no    1     0.3  0.1  24.9  400.0   !   Arenibacter sp. 6A1 Scaffold10_1, whole genome shotgun sequence                                                                                                       
UQCF01000008.1       -                Sodium     RF03071         cm  1        55     89546    89593   +      no    1     0.5  0.0  24.9  400.0   !   uncultured Ruminococcus sp. isolate UMGS136 genome assembly, contig: NODE_18_length_122110_cov_77.537266, whole genome shotgun sequence                               
NZ_CP046566.1        -                Sodium     RF03071         cm  1        55     2408470  2408415 -      no    1     0.36 0.1  24.9  400.0   !   Phnomibacter ginsenosidimutans strain SB-02 chromosome, complete genome                                                                                               
JAAFIM010000021.1    -                Sodium     RF03071         cm  1        55     19898    19847   -      no    1     0.38 0.0  24.9  400.0   !   Chitinophagales bacterium isolate bin74.metabat.ball.186 WN_Chitinophagales_6_scaffold_21, whole genome shotgun sequence                                              
NZ_LT828550.1        -                Sodium     RF03071         cm  1        55     97543    97593   +      no    1     0.51 0.0  24.9  400.0   !   Desulfamplus magnetovallimortis isolate PRJEB14757, whole genome shotgun sequence                                                                                     
DCIN01000092.1       -                Sodium     RF03071         cm  1        55     9582     9525    -      no    1     0.43 0.0  24.9  410.0   !   TPA_asm: Bacteroidales bacterium UBA1725 UBA1725_contig_10885, whole genome shotgun sequence                                                                          
DSPF01000105.1       -                Sodium     RF03071         cm  1        55     8736     8687    -      no    1     0.42 0.0  24.9  410.0   !   TPA_asm: Chloroflexi bacterium isolate SpSt-358 Ga0073934_10000899, whole genome shotgun sequence                                                                     
JACPGX010000001.1    -                Sodium     RF03071         cm  1        55     68695    68659   -      no    1     0.38 0.0  24.9  410.0   !   Candidatus Nealsonbacteria bacterium isolate NC_groundwater_399_Ag_B-0.1um_41_48 GD18-4_B1_scaffold_17494, whole genome shotgun sequence                              
NZ_JABTCF010000006.1 -                Sodium     RF03071         cm  1        55     121991   121946  -      no    1     0.39 0.0  24.9  410.0   !   Maribacter sp. ANRC-HE7 contig6, whole genome shotgun sequence                                                                                                        
WGGC01000167.1       -                Sodium     RF03071         cm  1        55     21615    21662   +      no    1     0.27 0.0  24.8  410.0   !   Bacteroidales bacterium isolate S147_9 k151_72750, whole genome shotgun sequence                                                                                      
JACQDW010000002.1    -                Sodium     RF03071         cm  1        55     19242    19199   -      no    1     0.45 0.0  24.8  410.0   !   Burkholderiales bacterium isolate NC_groundwater_1005_Pr1_S-0.65um_49_9 Montesol18_Sp65_coassembly_scaffold_157952, whole genome shotgun sequence                     
NZ_SJOD01000004.1    -                Sodium     RF03071         cm  1        55     353752   353675  -      no    1     0.45 0.0  24.8  410.0   !   Acinetobacter sp. ANC 4178 Contig4, whole genome shotgun sequence                                                                                                     
NZ_POAF01000007.1    -                Sodium     RF03071         cm  3        55     99503    99547   +      no    1     0.44 0.0  24.8  410.0   !   Glutamicibacter soli strain NHPC-3 NODE_7_length_271122_cov_24.8067, whole genome shotgun sequence                                                                    
NZ_WTKU01000001.1    -                Sodium     RF03071         cm  1        55     502590   502537  -      no    1     0.41 0.1  24.8  420.0   !   Psychromonas sp. SA13A SA11_scaffold1, whole genome shotgun sequence                                                                                                  
NZ_QTSZ01000037.1    -                Sodium     RF03071         cm  1        55     4832     4879    +      no    1     0.31 0.0  24.8  420.0   !   Virgibacillus sp. LJ137 NODE_3, whole genome shotgun sequence                                                                                                         
JAFUVR010000044.1    -                Sodium     RF03071         cm  1        55     4496     4450    -      no    1     0.43 0.0  24.8  420.0   !   Bacteroidales bacterium isolate RGIG4868 Roe_deer_Rumen-1__c171607, whole genome shotgun sequence                                                                     
JAGYKI010000006.1    -                Sodium     RF03071         cm  1        55     50542    50491   -      no    1     0.31 0.0  24.8  420.0   !   Schleiferiaceae bacterium isolate M30B63 6, whole genome shotgun sequence                                                                                             
CACNIG010000014.1    -                Sodium     RF03071         cm  1        55     16313    16268   -      no    1     0.28 0.0  24.8  420.0   !   uncultured Bacteroidetes bacterium isolate AG-893-B06 genome assembly, contig: AG-893-B06_NODE_14, whole genome shotgun sequence                                      
LFWW01000024.1       -                Sodium     RF03071         cm  1        55     34454    34505   +      no    1     0.33 0.0  24.8  420.0   !   Miscellaneous Crenarchaeota group-6 archaeon AD8-1 WOR_8-12_3119, whole genome shotgun sequence                                                                       
JAESQS010000013.1    -                Sodium     RF03071         cm  1        55     1095     1142    +      no    1     0.33 0.0  24.8  420.0   !   Kordiimonadaceae bacterium isolate NORP235 CoAssembly_131985, whole genome shotgun sequence                                                                           
NZ_ABXA01000047.1    -                Sodium     RF03071         cm  1        55     30004    30056   +      no    1     0.25 0.1  24.8  420.0   !   Anaerococcus hydrogenalis DSM 7454 A_hydrogenalis-1.0_Cont176.1, whole genome shotgun sequence                                                                        
JABLTJ010000045.1    -                Sodium     RF03071         cm  1        55     13255    13312   +      no    1     0.33 0.0  24.8  420.0   !   Asgard group archaeon isolate HMA_bin2.96 metabat2_96_fa_scaffold_2891, whole genome shotgun sequence                                                                 
WFSJ01000020.1       -                Sodium     RF03071         cm  1        55     17391    17349   -      no    1     0.51 0.0  24.8  420.0   !   Acidobacteria bacterium isolate S016_38 k151_376518, whole genome shotgun sequence                                                                                    
CAJQQR010000262.1    -                Sodium     RF03071         cm  1        55     3664     3713    +      no    1     0.52 0.0  24.8  420.0   !   uncultured Pirellulaceae bacterium isolate 3_20180522_Bin_METABAT_79_1_1 genome assembly, contig: c_000001229724, whole genome shotgun sequence                       
PFIF01000305.1       -                Sodium     RF03071         cm  1        55     6616     6569    -      no    1     0.46 0.0  24.8  420.0   !   Deltaproteobacteria bacterium CG_4_8_14_3_um_filter_43_13 CG_4_8_14_3_um_filter_scaffold_1742_c, whole genome shotgun sequence                                        
JADHRH010000003.1    -                Sodium     RF03071         cm  1        55     1968     2020    +      no    1     0.34 0.0  24.8  430.0   !   Candidatus Pelagibacter bacterium isolate BS30m-G18 BS307-30m-sub-C132, whole genome shotgun sequence                                                                 
DMES01000002.1       -                Sodium     RF03071         cm  1        55     76511    76553   +      no    1     0.44 0.0  24.8  430.0   !   TPA_asm: Elusimicrobia bacterium isolate UBA9634 contig_5641, whole genome shotgun sequence                                                                           
CAJJAK010000005.1    -                Sodium     RF03071         cm  1        55     7648     7592    -      no    1     0.25 0.2  24.8  430.0   !   uncultured Rhodobacteraceae bacterium isolate FRAM18_bin031 genome assembly, contig: FRAM17_bin031-5, whole genome shotgun sequence                                   
CACAVG010000046.1    -                Sodium     RF03071         cm  1        55     323      374     +      no    1     0.29 0.0  24.8  430.0   !   uncultured Alphaproteobacteria bacterium isolate AG-898-L16 genome assembly, contig: AG-898-L16_NODE_46, whole genome shotgun sequence                                
JAEINU010000003.1    -                Sodium     RF03071         cm  1        55     462031   461988  -      no    1     0.32 0.0  24.8  430.0   !   Bacteroidales bacterium isolate MAG12 NODE_5_length_622795_cov_61.336422, whole genome shotgun sequence                                                               
JABFQW010000029.1    -                Sodium     RF03071         cm  1        55     113378   113330  -      no    1     0.29 0.0  24.8  430.0   !   Bacteroidales bacterium isolate P-RSF-IL-04 seq_48, whole genome shotgun sequence                                                                                     
NZ_CP012836.1        -                Sodium     RF03071         cm  1        55     2852231  2852281 +      no    1     0.37 0.0  24.8  430.0   !   Algoriphagus sanaruensis strain M8-2 isolate Brackish lake chromosome, complete genome                                                                                
NZ_CP060393.1        -                Sodium     RF03071         cm  1        55     40713    40667   -      no    1     0.53 0.0  24.8  430.0   !   Edaphobacter sp. 4G125 chromosome, complete genome                                                                                                                    
WRGW01000076.1       -                Sodium     RF03071         cm  1        55     9359     9413    +      no    1     0.44 0.0  24.8  430.0   !   Oscillospiraceae bacterium isolate Nt197P1bin1 JGI24703J35330_11748484, whole genome shotgun sequence                                                                 
DLAF01000020.1       -                Sodium     RF03071         cm  1        55     9956     9895    -      no    1     0.48 0.0  24.8  430.0   !   MAG TPA_asm: Lachnospiraceae bacterium UBA7054 UBA7054_contig_9213, whole genome shotgun sequence                                                                     
NZ_CP009043.1        -                Sodium     RF03071         cm  1        55     278390   278448  +      no    1     0.39 0.0  24.8  430.0   !   Campylobacter iguaniorum strain 1485E chromosome, complete genome                                                                                                     
NZ_AP018437.1        -                Sodium     RF03071         cm  1        55     2595941  2595886 -      no    1     0.39 0.0  24.8  430.0   !   Pelolinea submarina strain MO-CFX1 chromosome, complete genome                                                                                                        
NZ_JACJPF010000043.1 -                Sodium     RF03071         cm  1        55     79638    79685   +      no    1     0.42 0.0  24.8  430.0   !   Trichocoleus sp. FACHB-40 contig43, whole genome shotgun sequence                                                                                                     
NZ_QUWV01000099.1    -                Sodium     RF03071         cm  1        55     5624     5676    +      no    1     0.43 0.0  24.8  430.0   !   Komagataeibacter melaceti strain AV382 NODE_107_length_32166_cov_66.156158, whole genome shotgun sequence                                                             
QAMI01000044.1       -                Sodium     RF03071         cm  1        55     4683     4725    +      no    1     0.37 0.0  24.8  430.0   !   Candidatus Gastranaerophilales bacterium isolate CIM:MAG 683 contig_156109, whole genome shotgun sequence                                                             
NZ_FTRU01000008.1    -                Sodium     RF03071         cm  1        55     1597578  1597522 -      no    1     0.53 0.0  24.8  440.0   !   Negativibacillus massiliensis strain Marseille-P3213T, whole genome shotgun sequence                                                                                  
JAGBWB010000269.1    -                Sodium     RF03071         cm  1        55     475      428     -      no    1     0.33 0.0  24.7  440.0   !   Lentisphaeria bacterium isolate RGIG9499 Yak_Cecum-5__c537206, whole genome shotgun sequence                                                                          
DSQQ01000142.1       -                Sodium     RF03071         cm  1        55     126691   126750  +      no    1     0.5  0.0  24.7  440.0   !   TPA_asm: Anaerolineae bacterium isolate SpSt-391 Ga0073934_10000339, whole genome shotgun sequence                                                                    
NCHI01000015.1       -                Sodium     RF03071         cm  1        55     22781    22839   +      no    1     0.46 0.0  24.7  440.0   !   Methylotenera sp. 24-45-7 04302015_24_scaffold_355, whole genome shotgun sequence                                                                                     
JADJFE010000013.1    -                Sodium     RF03071         cm  1        55     175309   175364  +      no    1     0.46 0.0  24.7  440.0   !   Rhodoferax sp. isolate Bjer_18-Q3-R1-45_BATAC.458 tig00007348-10-1798530, whole genome shotgun sequence                                                               
VTTJ01000007.1       -                Sodium     RF03071         cm  1        55     241915   241947  +      no    1     0.39 0.0  24.7  440.0   !   Bacillus sp. BGMRC 2118 Scaffold6_1, whole genome shotgun sequence                                                                                                    
NZ_VJXY01000019.1    -                Sodium     RF03071         cm  1        55     139543   139498  -      no    1     0.48 0.0  24.7  440.0   !   Komarekiella sp. 'clone 1' NODE_19_length_146217_cov_224.146916, whole genome shotgun sequence                                                                        
NZ_BMKD01000001.1    -                Sodium     RF03071         cm  1        55     203687   203640  -      no    1     0.48 0.0  24.7  440.0   !   Mucilaginibacter rubeus strain CGMCC 1.15913 sequence01, whole genome shotgun sequence                                                                                
CAAGEQ010000032.1    -                Sodium     RF03071         cm  1        55     30414    30449   +      no    1     0.33 0.0  24.7  440.0   !   TPA_asm: Candidatus Gastranaerophilales bacterium, isolate HGM07925, WGS project CAAGEQ010000000 data, contig: SRS476173_30_k119_113186, whole genome shotgun sequence
JABHDE010000076.1    -                Sodium     RF03071         cm  1        55     106190   106138  -      no    1     0.34 0.0  24.7  440.0   !   MAG: Formosa sp. isolate SI037_bin125 k141_112925, whole genome shotgun sequence                                                                                      
NZ_JAFIDJ010000001.1 -                Sodium     RF03071         cm  1        55     1311393  1311327 -      no    1     0.4  0.1  24.7  440.0   !   Algoriphagus lutimaris strain KCTC 22630 1, whole genome shotgun sequence                                                                                             
NZ_CP023004.1        -                Sodium     RF03071         cm  1        55     1639689  1639632 -      no    1     0.55 0.0  24.7  450.0   !   Ereboglobus luteus strain Ho45 chromosome                                                                                                                             
QMQA01000198.1       -                Sodium     RF03071         cm  1        55     598      525     -      no    1     0.31 0.0  24.7  450.0   !   Candidatus Aerophobetes bacterium isolate B3_G15 B3_Guay15_scaffold_13250, whole genome shotgun sequence                                                              
JABIFK010000319.1    -                Sodium     RF03071         cm  1        55     5702     5738    +      no    1     0.41 0.0  24.7  450.0   !   MAG: Candidatus Latescibacteria bacterium isolate SI053_bin19 k141_1279131, whole genome shotgun sequence                                                             
DFXM01000028.1       -                Sodium     RF03071         cm  1        55     91482    91446   -      no    1     0.38 0.0  24.7  450.0   !   MAG TPA_asm: Clostridium sp. UBA4108 UBA4108_contig_159, whole genome shotgun sequence                                                                                
NZ_DF820486.1        -                Sodium     RF03071         cm  1        55     1886     1848    -      no    1     0.46 0.0  24.7  450.0   !   Weissella oryzae SG25, whole genome shotgun sequence                                                                                                                  
NZ_BLZR01000001.1    -                Sodium     RF03071         cm  1        55     3994869  3994829 -      no    1     0.39 0.0  24.7  450.0   !   Clostridium fungisolvens strain TW1 sequence01, whole genome shotgun sequence                                                                                         
NZ_RAPQ01000012.1    -                Sodium     RF03071         cm  1        55     55043    54996   -      no    1     0.42 0.0  24.7  450.0   !   Marinifilum flexuosum strain DSM 21950 Ga0170439_105, whole genome shotgun sequence                                                                                   
CAIWNB010000149.1    -                Sodium     RF03071         cm  1        55     15727    15679   -      no    1     0.47 0.0  24.7  450.0   !   uncultured beta proteobacterium isolate KTt_bin-1913 genome assembly, contig: bin-1913:149/545, whole genome shotgun sequence                                         
JAFXIF010000058.1    -                Sodium     RF03071         cm  1        55     32154    32201   +      no    1     0.27 0.0  24.7  450.0   !   Alphaproteobacteria bacterium isolate RGIG6438 Sheep_Rectum.Co__c2981566, whole genome shotgun sequence                                                               
CAIWMA010000501.1    -                Sodium     RF03071         cm  1        55     5400     5448    +      no    1     0.37 0.0  24.7  450.0   !   uncultured Bacteroidales bacterium isolate KR4_bin-0449 genome assembly, contig: bin-0449:501/593, whole genome shotgun sequence                                      
NZ_JGVK01000003.1    -                Sodium     RF03071         cm  1        55     900      957     +      no    1     0.4  0.0  24.7  450.0   !   Candidatus Photodesmus blepharus strain Ppalp.1 contig11, whole genome shotgun sequence                                                                               
